
A19306,Web Design : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2000,425
A19333,Visual C++ .Net,Prentice Hall Of India,Visual Programming,2002,425
A19334,Advanced Computer Architecture,Tata McGraw-Hill,Architecture,1943,575
A19338,Oracle 9iAS Building J2EE Applications,Oracle,Oracle,2003,395
A19392,INTERNETWORKING WITH TCP/IP(Volume 2),Prentice Hall of  India pvt ltd,Computer Networks,1999,250
A19416,XML Programming,WP Publishers & Distributors Ltd,Web Technology,2002,695
A19499,The Complete Reference SQl,Tata McGraw-Hill,Oracle,2003,495
A19507,Dynamic HTML - Reference and Software Development Kit,WP Publishers & Distributors Ltd,Web Technology,2001,750
A19606,Distributed Operating Systems Concepts and Design,Prentice Hall Of India,Operating Systems,2003,295
A19607,Distributed Operating Systems Concepts and Design,Prentice Hall Of India,Operating Systems,2003,295
A19682,Logics for computer science,PHI,Algorithms,0,225
A19719,Multimedia SYSTEMS DESIGN,Prentice Hall India pvt ltd,Graphics And Multimedia,1996,250
A19721,Multimedia SYSTEMS DESIGN,Prentice Hall India pvt ltd,Graphics And Multimedia,1996,250
A19743,ASP.NET Professional Projects,Prentice Hall of India Private Ltd,Web Technology,2002,295
A19745,ASP.NET Professional Projects,Prentice Hall of India Private Ltd,Web Technology,2002,295
A19753,HTML & XML for beginners,Prentice Hall of India Private Ltd,Web Technology,2001,395
A19778,Object-Oriented Programming Fundamentals and Apllication,Prentice Hall Of India,Data Structures,2002,150
A20047,Managing the Software Process,Pearson Education,Software Engineering,1999,360
A20048,Managing the Software Process,Pearson Education,Software Engineering,1999,360
A20049,Managaing  The Software Process,Pearson,Software Engineering,2003,360
A20072,Advanced Computer Architecture,Tata McGraw-Hill,Architecture,2001,575
A20075,MySQL/ PHP Database Applications,Wiley Dreamtech India Ltd,Database Management,2004,429
A20082,Metrics And Models In Software Quality Engineering,Pearson Education,Software Engineering,2003,275
A20083,Metrics and Models in Software Quality Engineering,Pearson Education,Software Engineering,2003,275
A20155,A First Course In Computers,Vikas Publishing House,Programming,2003,200
A20341,Cryptography and Network Security,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2003,250
A20344,Network Security : The Complete Reference,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2004,495
A20346,Network Security : The Complete Reference,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2004,495
A20380,CORE JAVA Volume I - Fundamentals,Pearson,Java,2014,0
A20381,core JAVA Volume1-fundamentals,The Sun Microsystems Press,Java,2001,450
A20382,CORE JAVA Volume I - Fundamentals,The Sun Microsystems Press,Java,2001,450
A20593,Digital Systems,Technical,Digital Principles and System Design,2003,230
A20595,Digital Systems,Technical,Digital Signal Processing,2002,350
A20624,Java Servlet and JSP Cookbook,Shroff Publishers and Distributors Pvt Ltd,Web Technology,2004,500
A20626,Java Servlet and JSP Cookbook,Shroff Publishers and Distributors Pvt Ltd,Web Technology,2004,500
A20652,Network Security PRIVATE Communication in a Public World,Pearson Education,Computer Networks,2002,375
A21089,Distributed Operating Systems,Pearson,Operating Systems,2005,350
A21090,Distributed Operating Systems,Pearson,Operating Systems,2005,350
A21092,Distributed Operating Systems,Pearson,Operating Systems,2005,350
A21094,Distributed Operating Systems,Pearson,Operating Systems,2005,350
A21119,Software Project Management,Tata McGraw-Hill Publication pvt ltd,Software Engineering,2004,300
A21156,Crptography and Network Security PRINCIPLES  AND PRACTICES,Prentice Hall of  India pvt ltd,Computer Networks,2003,295
A21158,Crptography and Network Security PRINCIPLES  AND PRACTICES,Prentice Hall of  India pvt ltd,Computer Networks,2003,295
A21188,ASP.NET : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2002,525
A21212,Advanced Programming in the UNIX Environment,Pearson Education,Operating Systems,1993,399
A21215,Advanced Programming IN The Unix Environment,Pearson,Operating Systems,2005,399
A21307,Network Security Essentials,Pearson Education,Computer Networks,2000,250
A21335,Computer Graphics,Prentice Hall of India Pvt Ltd,Graphics And Multimedia,1997,395
A21371,Fundamentals of Computer Algorithms,Galgotia,Algorithms,2000,325
A21372,Fundamentals of Computer Algorithms,Galgotia,Algorithms,2000,325
A21380,Software Metrics,Thomson Brooks/Cole,Software Engineering,2003,391
A21382,Software Metrics,PWS Publications,Software Engineering,1997,391
A21385,Software Metrics,Thomson Brooks/Cole,Software Engineering,2003,391
A21388,Software Metrics,PWS Publications,Software Engineering,1997,391
A21393,Fuzzy sets and Fuzzy logic,PHI,Algorithms,0,250
A21396,Advanced Computer Architecture,Prentice Hall of India,Architecture,2005,350
A21397,Advanced Computer Architecture,Prentice Hall of India,Architecture,1996,350
A21402,UML And C++ a Practical Guide To Object-Oriented Development,Prentice Hall Of India,Data Structures,2005,295
A21426,Parallel Computing theory and Practice,Tata McGraw-Hill,Computer Networks,2005,225
A21474,Crptography and Network Security,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2003,250
A21483,JSP 2.0 : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2003,0
A21487,JSP 2.0 : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2003,0
A21491,JSP 2.0 : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2003,0
A21552,Software Project Management,Tata McGraw-Hill Publication pvt ltd,Software Engineering,2002,300
A21719,Distributed Systems and Networks,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2004,375
A21744,Interconnections,Pearson Education,Computer Networks,2000,380
A21779,Deep C,BPB Publications,Programming,2001,180
A21815,"Data warehousing,data mining&olap",Tata Mcgraw hill,Data Mining,2005,295
A21816,"Data warehousing,data mining&olap",Tata Mcgraw hill,Data Mining,2005,295
A21817,"Data Warehousing,Data Mining,&OLAP",Tata McGraw-Hill  Publishing Company Limited,Data Mining,2004,295
A21832,Software Project Management,Tata McGraw-Hill Publication pvt ltd,Software Engineering,2004,300
A21836,Data Communications and Networking,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2003,325
A22070,Programming In ANSI,Tata McGraw-Hill,Programming,2005,190
A22072,Programming in ANSI,Tata Mcgraw-Hill,FOCP,2005,190
A22073,Programming In ANSI C,Tata McGraw-Hill,Programming,2004,0
A22079,Data mining,Morgan kaufmann,Data Mining,2006,450
A22115,Programming Perl,Shroff Publishers,Programming,2000,675
A22136,E-Commerce - An Indian Perspective,Prentice Hall of India Private Ltd,General,2005,325
A22147,Discrete Mathematical Structures With Apllications to Computer Science,Tata McGraw-Hill,Mathematics,1997,260
A22152,Managing the Software Process,Pearson Education,Software Engineering,1999,380
A22155,Managing the Software Process,Pearson Education,Software Engineering,1999,380
A22164,Advanced Programming in the UNIX Environment,Pearson Education,Operating Systems,2005,0
A22169,Object Oriented Systems Development,Irwin McGraw-Hill,Data Structures,1999,286
A2226,Organisation Development,Prentice Hall OF India,Management,1995,95
A22395,SOFTWARE ENGINEERING PROJECT MANAGEMENT,John Wiley and Sons pvt ltd,Software Engineering,2004,432
A22422,JSP 2.0 : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2003,0
A22458,PROGRAMMING WITH JAVA,Tata Mcgraw Hill,Java,2004,0
A22667,Introduction to the design and analysis of Algorithms,Pearson,Algorithms,2006,299
A22681,Introduction to the design and analysis of Algorithms,Pearson,Algorithms,2006,299
A22713,Internet : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,1999,0
A22717,Internet : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,1999,0
A22742,NEURALWORK IN COMPUTER INTELLIGENCE,MC GRAW-HILL,Artificial Intelligence,2003,235
A22791,APPLIED DATA STRUCTURES WITH C++,NAROSA,Data Structures,2004,295
A22830,Open Source 2.0,Shroff Publishers,General,2005,425
A22880,Object Oriented Modelling and Design With UML,Pearson,Data Structures,2005,3344
A22932,Operations Research,Prentice Hall,Digital Signal Processing,1996,375
A23125,Risk Management & Derivatives,Thomson South-Western,Management,2003,350
A23162,INTERNETWORKING WITH TCP/IP,Prentice Hall of  India pvt ltd,Computer Networks,1999,295
A23166,Operating Systems A Concept-Based Approach,Tata McGraw-Hill Publishing Company Limited,Operating Systems,2006,325
A23183,"Routing,Flow and Capacity Design in Communication and Computer Networks",Morgan Kaufmann Publishers,Computer Networks,2005,595
A23232,Real-Time Concepts For Embedded System,CMP Bokks,Microprocessors and Microcontrollers,2006,450
A23236,Professional .NET Framework 2.0,Wiley Dreamtech India Ltd,Programming,2006,499
A23290,A Discipline for Software Engineering,Pearson Education,Software Engineering,1995,525
A23293,System Analysis And Design,"John Wiley & Sons,Inc.",Software Engineering,2000,325
A23312,Minimal Perl for Unix and Linux people,Manning Publications,Web Technology,2007,449
A23321,SAP BW A step-By-Step Guide,Pearson,Programming,2007,410
A23322,IP Network Design,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2001,325
A23357,Principles OF Management,Tata McGraw-Hill Publishing Company Limited,Management,2004,650
A23426,HTML & XHTML : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2003,525
A23429,HTML & XHTML : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2003,525
A23431,HTML & XHTML : The Complete Reference,Tata McGraw Hill Publishing Company Ltd,Web Technology,2003,525
A23480,Managerial Economics Concepts and Applications,Tata McGraw-Hill Publishing Company Limited,Management,2007,295
A23485,Principles OF Management,Tata McGraw-Hill Publishing Company Limited,Management,2007,210
A23487,Principles OF Management,Tata McGraw-Hill Publishing Company Limited,Management,2007,210
A23510,KNOWLEDGE MANAGEMENT,PEARSON,Artificial Intelligence,2007,325
A24035,Practical Software Testing,Easwar Press Publications,Software Engineering,2004,495
A24046,"XML, Web Services and the Data Revolution",Pearson Education,Web Technology,2002,365
A24060,Software Testing,Pearson Education,Software Engineering,2004,365
A24064,Software Testing,Pearson Education,Software Engineering,2004,365
A24072,Advanced Programming in Unix Environment,Pearson Education,Operating Systems,2006,499
A24076,ADVANCED PROGRAMMING IN THE UNIX ENVIRONMENT,PEARSON,Artificial Intelligence,2008,499
A24084,UNIX Network Programming,Prentice Hall of India pvt ltd,Operating Systems,2004,375
A24085,Unix Network Programming - The Sockets Networking API,PHI Learning Pvt Ltd,Operating Systems,2004,375
A24100,Oracle 9i DBA Handbook,Tata McGraw-Hill,Oracle,2002,565
A24509,Essentials Of Management,Tata McGraw-Hill Publishing Company Limited,Management,2007,265
A24514,Principles OF Management,Tata McGraw-Hill Publishing Company Limited,Management,2008,210
A24515,Principles OF Management,Tata McGraw-Hill Publishing Company Limited,Management,2008,210
A24674,Computer Graphics Principles and Practice,Pearson Education,Graphics And Multimedia,2006,625
A24684,Introduction to data mining,pearson,Data Mining,2009,475
A24688,Software Testing Tools,Dreamtech Publications,Software Engineering,2009,244
A24701,Unix Shell Programming,Pearson Education,Operating Systems,2006,425
A24741,Principles OF Management,Tata McGraw-Hill Publishing Company Limited,Management,2008,210
A24806,Data mining,Morgan kaufmann,Data Mining,2006,450
A24807,Data mining,Morgan kaufmann,Data Mining,2006,450
A24823,Principles of Mobile Computing,Springer(india) pvt ltd,Computer Networks,2003,349
A25211,"Probability & Statistics with Reliability,queuing and Computer Science Applications",PHI,Mathematics,2000,150
A25214,"Probability & Statistics with Reliability,queuing and Computer Science Applications",PHI,Mathematics,2000,150
A25221,Advaced Microprocessor&IBM-PC Assembly Language Programming,Tata McGraw Hill,Microprocessors and Microcontrollers,2000,150
A252236,Fuzzy Logic and its Applicaton in Technology and management,Narosa,Mathematics,2008,595
A25259,Operating Systems A Concept-Based Approach,Tata McGraw-Hill Publishing Company Limited,Operating Systems,2006,395
A25263,Cryptography and Network Security,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2007,299
A25286,DATA STRUCTURES,MCGRAW-HILL,Data Structures,2006,275
A25296,DATA STRUCTURES AND ALGORITHMS,MCGRAW-HILL,Data Structures,2009,275
A25338,Data mining methods,Narosa,Data Mining,0,375
A25349,INTELLIGENT COMPUTING MODELS,NAROSA,Artificial Intelligence,2009,595
A25375,SOFT COMPUTING,NAROSA,Artificial Intelligence,2009,695
A25376,Software Quality Concepts and Practices,Narosa Publications,Software Engineering,2006,120
A25421,Software Hacking,Vikas publihing House,General,2008,385
A25448,Managerial Economics,Wiley India Pvt.Ltd.,Management,2009,479
A412,Operation Resrearch,Sultan chand and sons,Software Engineering,1994,94
A4195,Office- Autmation,Springer Verlag,General,1985,0
A7806,Developing Communication Skills,Macmillan India Limited,General,1996,651
A8660,System Analysis And Design,Mitchell McGraw-Hill,Software Engineering,1993,450
A8749,Fundamentals of Digital Image Processing,Prentice Hall of India Pvt ltd,Image Processing,1995,150
A8823,Applied Discrete Structures for Computer Science,Galgotia,Algorithms,1997,160
A8832,DATA STRUCTURES AND ALGORITHMS,PEARSON,Data Structures,1983,891
A9022,Computer Graphics,Prentice Hall of India Pvt Ltd,Graphics And Multimedia,1997,395
A9029,DATA NETWORKS,Prentice Hall of  India pvt ltd,Computer Networks,1992,150
A9042,Digital Logic And Computer Design,Prentice Hall Of India,Architechture,1996,681
A9099,Introduction to Database systems,Narosa,Database Management,1997,175
A9102,Introduction to Database systems,Narosa,Database Management,1997,175
A9129,Microprocessors And Interfacing,Tata McGraw Hill,Microprocessors and Microcontrollers,1997,255
A9205,Digital Logic And Computer Design,Prentice Hall,Microprocessors and Microcontrollers,1996,150
A9234,DATA AND COMPUTER COMMUNICATIONS,Prentice Hall of  India pvt ltd,Computer Networks,1996,250
A9268,Digital Computer Fundamentals,Tata McGraw Hill,Digital Signal Processing,1996,199
A9298,Fundamentals of Computer Algorithms,Galgotia,Algorithms,2000,176
A9306,Fundamentals of Computer Algorithms,Galgotia,Algorithms,2000,176
A9327,Computer Architecture and Organization,"McGraw-Hill,Inc",Architecture,1988,251
A9347,Graphics Programming in C,BPB Publications,Graphics And Multimedia,1993,300
A9475,UNIX SHELL PROGRAMMING,Galgotia Publishers,Operating Systems,1995,190
A9476,Unix Shell Programming,Galgotia Publications Pvt Ltd,Operating Systems,1995,190
A9477,UNIX SHELL PROGRAMMING,Galgotia Publishers,Operating Systems,1995,190
A9478,Unix Shell Programming,Galgotia Publications Pvt Ltd,Operating Systems,1995,190
A9484,Object Oriented Software Engineering,Galgotia Publications Pvt Ltd,Software Engineering,1995,230
A9498,Computer Organisation and Architecture,Prentice Hall of India,Architecture,1997,225
A9499,Computer Architecture and Organization,Prentice Hall of India,Architecture,1997,225
A9502,Operations Research,Prentice Hall,Digital Signal Processing,1996,195
A9505,Operations Research,Prentice Hall,Digital Signal Processing,1996,195
A9565,TCP/IP,Prentice Hall of  India pvt ltd,Computer Networks,1996,175
A9611,DATA COMMUNICATIONS AND DISTRIBUTED NETWORKS,Prentice Hall of  India pvt ltd,Computer Networks,1997,0
A9728,Introduction to Database systems,Narosa,Database Management,1997,175
A9751,Modern Operating Systems,Prentice Hall Of India,Operating Systems,1997,195
A9790,DATA STRUCTURES USING C AND C++,PRENTICE HALL,Data Structures,1997,195
A9791,DATA STRUCTURE USING C AND C++,PRENTICE  HALL,Data Structures,1997,195
A9795,Fundamentals of Software Engineering,Prentice Hall India Pvt Ltd,Software Engineering,1991,150
A9929,Microprocessor,Tata McGraw Hill,Microprocessors and Microcontrollers,1997,225
A9944,Digital Image  Processing,A Wile-Internscience,Image Processing,1991,765
A9945,Digital Image  Processing,A Wile-Internscience,Image Processing,1991,765
A9995,Applied Discrete Structures for Computer Science,Galgotia,Theory of Computation,1997,160
A9996,Applied Discrete Structures for Computer Science,Galgotia,Theory of Computation,1997,160
AS199,DATA STRUCTURE,Anuradha agencies,Data Structures,2005,120
AS223,CGI Programming,Techmedia,Web Technology,1998,150
BB813,Computer Communication Networks,ISTE-Learning Materials Center pvt ltd,Computer Networks,2001,390
cs106,Puzzles to Puzzle,Orient,General,1996,45
CS1134,Programming Paradigm JAVA Programming,Sree Magnus Publication,Java,2011,225
CS1135,Software Engineering,Sree Magnus Publications,Software Engineering,2010,175
CS1137,Computer Organisation & Architecture,Sree Magnus,Architecture,2010,225
CS1138,DATA STRUCTURES,SREE MAGNUS PUBLICATION,Data Structures,2012,220
CS1139,Data Structures And OOPS In C++,Magnus,Data Structures,2009,225
CS1140,DATA STRUCTURES AND AALGORITHM,SRUTHI,Data Structures,2012,220
CS1145,COMPUTER GRAPHICS,S Chand Publications,Graphics And Multimedia,2011,0
CS1146,Programming With C,Tata McGraw-Hill,Programming,2006,0
cs1153,The Design and analysis of computer algorithms,Pearson,Algorithms,2012,485
CS1165,DATA STRUCTURES AND ALGORITHMS,PEARSON,Data Structures,2012,499
CS1170,Web Technology 1.0,Pratheeba Publishers,Web Technology,2004,240
cs1178,Professional ethics and human values,Lakshmi,General,2013,150
CS1180,Object Oriented Analysis and Design,Lakshmi Publication,Data Structures,2012,160
CS1181,Computer Graphics,S Chand and Company Ltd,Graphics And Multimedia,2012,275
CS1183,Computer Organisation & Architecture,Sree Magnus,Architecture,2011,200
cs1191,Database mangement system,A.R.S,Database Management,2011,150
CS1192,CRYPTOGRAPHY and NETWORK SECURITY,A R S Publications,Computer Networks,2011,130
CS1193,Operating System,A.R.Publications,Operating Systems,2011,160
CS1195,Advanced Computer Architecture,Sree Magnus Publications,Architecture,2011,180
CS1198,Computer Organisation & Architecture,Lakshmi Publications,Architecture,2012,150
CS1200,MICROCOPROCESSORS AND MICROCONTROLLER,LAKSHMI,Microprocessors and Microcontrollers,2012,160
CS1202,Operating Systems A Practical Approach,S.Chand &Company LTD.,Operating Systems,2012,290
CS1203,Advanced Computer Architecture,S Chand,Computer Architecture,2013,225
CS1204,Microprocessor And Microcontroller,Sree Magnus,Microprocessors and Microcontrollers,0,175
CS1205,Operating Systems,Sree Magnus Publications,Operating Systems,2012,200
cs1208,Design and analysis of algorithms,Lakshmi,Algorithms,2011,130
CS1209,Computer Fundamentals And Programming in C,Pearson,FOCP,2011,0
CS1211,Computer Practices Laboratory,VRB,FOCP,2013,370
CS1212,Computer Programming Laboratory,VRB,FOCP,2013,485
CS1213,Computer Practices Laboratory,VRB,FOCP,2013,370
CS1214,Computer Programming,VRB Publishers,Programming,2013,485
CS1226,Computer Architecture and Organization,S.Chand & Company,Architecture,2014,500
CS1227,Computer Organisation & Architecture,Vikas Publishing House,Architecture,2011,250
CS1229,DATA STRUCTURES AND ALGORITHMS USING,VIKAS,Data Structures,2013,0
CS1231,DATA STRUCTURES USING C,PEARSON,FOCP,2013,0
CS1233,JAVA PROGRAMMING,Pearson,Java,2013,0
CS1234,Programming and Data Structures-1,VRB,Data Structures,2013,460
CS1235,Digital Principles and System Design,VRB,Digital Principles and System Design,2013,460
CS1236,Computer Programming Laboratory-II,VRB Publishers,Programming,2013,370
CS1237,INFORMATION SECURITY,Sams Publication,Computer Networks,2012,160
CS1238,Computer Organisation and Architecture,Sams Publishers,Architecture,2013,200
CS1251,Programming and Data Structures-I,Charulatha Publications,Programming,2013,180
CS1253,DATA STRUCTURES AND ALGORITHMS ANALYSIS IN C,PEARSON,Data Structures,2012,0
CS1254,DATA STRUCTURES AND ALGORITHMS ANALYSIS IN C,PEARSON,Data Structures,2012,0
CS1256,Data structure and Algorithm analysis in C,Pearson,Data Structures,2012,0
CS1257,Software Engineering,Pearson Education,Software Engineering,2014,0
CS1258,Digital Image Processing,Pearson,Image Processing,2014,0
CS1259,Logic and Computer Design Fundamentals,Pearson,Digital Principles and System Design,2014,0
CS1260,Core JAVA Volume  I- Fundamentals,Pearson,Java,2014,0
CS1263,Mobile Communication,Pearson Education,Computer Networks,2009,0
CS1265,Computer System Architecture,Pearson,Computer Architecture,2007,0
CS1268,Cryptography and Network Security,Pearson Education,Computer Networks,2014,0
CS1272,Computer Programming,VRB Hitech Publishers,Programming,2014,80
CS1273,Computer Programming,VRB Hitech Publishers,Programming,2014,80
CS1274,Computer Practices Laboratory,VRB Hitech Publishers,Programming,2013,386
CS1275,Computer Practices Laboratory,VRB Hitech Publishers,Programming,2014,386
CS1279,Principles OF Operating Systems,Oxford U niversity Press,Operating Systems,2014,545
CS1280,Operating System,Vikas Publishing House PVT LTD,Operating Systems,2014,0
CS1281,DATA STRUCTURE USING C,VIKAS,Data Structures,2014,0
CS1282,DATA STRUCTURES AND ALGORITHMS USING C,VIKAS,Data Structures,2010,0
CS1283,Web Technology,Phi,Web Programming,2014,325
cs1285,Introduction to data mining with case studies,PHI,Data Mining,2014,495
CS1288,Data Structures Using C,Oxford University Press,Programming,2014,395
CS1289,Programming and Data Structures-1,Charulatha,Data Structures,2013,180
CS1291,Object Oriented Programming,Charulatha Publications,Programming,2014,200
CS1298,Software Quality Assurance,Pearson Education,Software Engineering,2004,0
cs1299,Design and analysis of algorithms,Sree kamalamani,Algorithms,2014,240
CS1300,Technology AND Management,Excel India Publishers,Management,2011,2000
CS1301,Theoretical Foundations OF Computer Science,Suchitra Publications,General,2015,260
CS1305,Advanced Computer Architecture,Charulatha,Computer Architecture,2014,225
CS1306,DATA STRUCTURES,SREE MAGNUS PUBLICATION,Data Structures,2007,220
CS1309,Digital Principles And Design,Tata McGraw Hill,Microprocessors and Microcontrollers,2002,250
CS1312,Advanced Computer Architecture,Tata McGraw-Hill,Architecture,2011,0
CS1313,advanced computer architectures,Pearson Education,Architecture,2013,0
CS1316,Computer Programming,Global Publishing House,Programming,2015,475
CS1318,Computer Programming,VRB Hitech Publishers,Programming,2014,80
CS1319,Computer Programming,VRB Publishers,Programming,2015,494
CS1320,Computer Practices Laboratory,VRB Publishers,Programming,2015,386
CS1321,Computer Programming,VRB Publishers,Programming,2013,485
CS1322,Computer Practices Laboratory,VRB Publishers,Programming,2012,370
CS1325,Object Oriented Programming And Data Structures,Magnus,Database Management System,2014,225
CS1326,Computer Architecture,Magnus Publications,Architecture,2014,200
CS1327,Object Oriented Analysis and Design,Magnus Publications,Data Structures,2015,220
CS1328,Programing And Data Structures II,Magnus,FOCP,2014,220
cs1330,Environmental Science & Engineering,Lakshmi,General,2014,195
CS1331,Analog and Digital communication,A.R.S,Digital Signal Processing,2014,220
CS1332,Computer Graphics,ARS Publications,Graphics And Multimedia,2015,170
CS1333,Object Oriented Analysis and Design,Lakshmi Publication,Data Structures,2011,260
CS1335,Computer Architecture,Suchitra,Computer Architecture,2015,180
cs1336,Data warehousing and data mining,Lakshmi,Data Mining,2013,200
cs1340,Database mangement system,A.R.S,Database Management,2014,260
CS1341,Computer Architecture,A R,Computer Architecture,2015,175
Cs1347,Digital Signal Processing,Tata McGraw Hill,Digital Signal Processing,2012,440
CS1353,DESIGN AND ANALYSIS OF ALGORITHMS,Anuradha Publications,Computer Networks,2015,280
CS1354,Programmming And Data Structure -I,Anuradha,Data Structures,2014,280
CS1356,"Microprocessor Architecture,Programming,And Apllication With The 8085",Penram,Microprocessors and Microcontrollers,2009,250
cs1357,Discrete event system simulation,PHI,Theory of Computation,1999,150
CS1358,Thinking In C++,S.K. Kataria & Sons,Programming,2002,140
CS1363,Multicore Architecture,Suchitra Publications,Architecture,2015,100
CS1364,Advanced Databases,Lakshmi Publication,Dababase Management,2015,195
CS1621,Core JAVA Volume II-Advanced Features,Pearson,Java,2014,0
CS227,Programming With C++,Tata McGraw-Hill,Programming,2009,0
CS233,Computer Graphics Principles and Practice,Addison Wesley Publishing Company,Graphics And Multimedia,1997,150
cs253,Computer Algorithms,Pearson,Algorithms,2002,325
CS410,Essential Elements of Multimedia,Anuradha Publications,Graphics And Multimedia,2002,110
CS425,Theory and Problems of Computer Graphics,Tata McGraw Hill Publishing Company Pvt Ltd,Graphics And Multimedia,2000,0
cs447,Data warehousing and data mining,Mannus,Data Mining,2008,180
CS448,GRAPHICS AND MULTIMEDIA,Magnus Publication,Graphics And Multimedia,2007,100
CS449,Computer Practice Laboratory-I,VRB,FOCP,2009,280
CS460,Operating Systems,Tata McGraw-Hill Publishing Company Limited,Operating Systems,2007,0
CS473,Microprocessor And MicrocontrollerS,TECHNICAL PUBLICATIONS,Microprocessors and Microcontrollers,2010,395
cs475,Database mangement system,Technical Publications,Database Management,2010,350
CS480,Computer Organisation,"McGraw-Hill,Inc",Architecture,2002,0
CS483,Computer Organisation,Tata McGraw Hill,Computer Architecture,2002,278
CS484,Computer Organisation,"McGraw-Hill,Inc",Architecture,2002,0
CS487,Software Engineering Fundamentals,Z A Publications,Software Engineering,1996,0
CS493,Digtal Priciples And System Design,A.R.S,Digital Signal Processing,2010,150
CS494,DATA SRTUCTURE AND OBJECT ORIENTED PROGRAMMING IN C++,LAKSHMI,Data Structures,2010,170
CS496,Fundamentals of Computing and Programming,VRB,FOCP,2009,424
CS497,Fundamentals Of Computing And Programming,VRB Publishers,Programming,2009,395
CS501,Computer Practice Laboratory,VRB,FOCP,2009,260
CS51,Digital Signal Processing,Vijay Nicole,Digital Signal Processing,2006,250
CS511,Parallel Computing theory and Practice,Tata McGraw-Hill,Computer Networks,2010,325
CS525,Computers As Components Principles of Embedded Computing System Design,Morgan Kaufmann,Computer Networks,2010,425
CS538,Discrete Mathematics With Graph Theory and Combinatorics,Tata McGraw-Hill,Mathematics,2006,0
CS542,The 8051 Microcontroller And Embedded System,Pearson,Microprocessors and Microcontrollers,2011,300
CS551,Software Engineering,Technical Publications,Software Engineering,2009,185
CS552,Programming  Windows,Microsoft Press,General,1999,0
CS553,Computer Organisation,"McGraw-Hill,Inc",Architecture,2002,0
CS554,Multimedia SYSTEMS DESIGN,Prentice Hall India pvt ltd,Graphics And Multimedia,1986,295
CS555,Computer Programming Laboratory,Sri Krishna Agencies,FOCP,2006,230
cs556,Water supply engineering,Khanna,General,2008,240
CS557,The Design of the Unix Operating System,PHI Learning Pvt Ltd,Operating Systems,1986,295
CS558,Principles AND Practice OF Management,Sultan Chand & Sons,Management,2009,325
cs559,Data mining,Morgan kaufmann,Data Mining,2006,450
CS560,"Microprocessor Architecture,Programming,And Apllication With The 8085",Penram,Microprocessors and Microcontrollers,2009,400
Cs563,Engineering Physics,VRB,General,2008,315
cs570,Design and analysis of algorithms,Lakshmi,Algorithms,2011,130
CS571,Computer Organization and Architecture,Lakshmi Publications,Architecture,2011,150
CS572,Operating Systems,A.R.Publications,Operating Systems,2001,160
CS575,SOFTWARE QUALITY MANAGEMENT,Sree Magnus Publications,Software Engineering,2010,120
CS576,Software Engineering,Magnus Publications,Software Engineering,2007,90
CS581,The 8051 Microcontroller And Embedded System,Pearson,Microprocessors and Microcontrollers,2011,300
CS582,ARTIFICIAL INTELLIGENCE A MODERN APPROACH,PEARSON,Artificial Intelligence,2009,420
CS584,The Design of the Unix Operating System,PHI Learning Pvt Ltd,Operating Systems,1986,295
CS585,The Design of the Unix Operating System,PHI Learning Pvt Ltd,Operating Systems,1986,295
CS589,"Microprocessor Architecture,Programming,And Apllication With The 8085",Penram,Microprocessors and Microcontrollers,2009,400
CS590,GRAPHICS AND MULTIMEDIA,Magnus Publication,Graphics And Multimedia,2007,90
CS592,CRYPTOGRAPHY and NETWORK SECURITY,Magnus Publications,Computer Networks,2007,95
CS596,Graphics and Multimedia,Charulatha Publications,Graphics And Multimedia,2009,0
CS597,Multimedia SYSTEMS DESIGN,Prentice Hall India pvt ltd,Graphics And Multimedia,1986,295
CS599,Computer Graphics - C Version,Pearson Education,Graphics And Multimedia,2006,0
CS605,OPerating System A Practical Approach,S.Chand &Company LTD.,Operating Systems,2010,275
CS606,DATA STRUCTURES USING C,S.CHAND,Data Structures,2010,0
CS608,Learn Object Oriented Programming Using java:An UML based,S.Chand,Java,2010,525
CS609,DATA STRUCTURES AND ALGORITHMS,D.D PUBLICATIONS,Data Structures,2011,220
cs612,Database mangement system,Technical Publications,Database Management,2010,350
CS614,Computer Organisation & Architecture,Technical Publications,Architecture,2011,260
CS617,Web Technology,Technical Publications,Web Technology,2011,375
